S_No,PaperID,Title,TR ,Volumes,ScanTime(Min.Sec),EyeStatus,MFStrength,NumHealthy(M),NumHealthy(F),NumASD(M),NumASD(F),NumAutistic,NumHighFunctioning,LanguageImpaired,NumAspergsr's,NumPDD-NOS,AgeRangeHealthyMean,AgeRangeHealthyStd,AgeRangeASDMean,AgeRangeASDStd,AgeRangeAutistic,AgeRangeAspergsr's,AgeRangePDD-NOS,FIQMean_ASD,FIQStd_ASD,FIQMean_TD,FIQStd_TD,BandpassRangeHighpass(Hz),BandpassRangeLowpass(Hz),Smoothing(fwhm)mm,GSR,CSF,WM,Motion Params,Age,Scrubbing,GCOR,aCOMPCor,Cardiac and respiratory signals regression,Despiking,SeedName,SeedMNI,UnderConnectivityName,UnderConnectivityMNI,OverConnectivityName,OverConnectivityMNI,Notes,Tool,Scanner,DSM,ROIxROI,ROIxVoxels,Participants,Medication,Comorbidities,FIQ >,Over(1) /Under(-1) / Both (0),Summary,Bibtex Citation,IQ Notes
664,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Right Putamen,32 -9 16,,,,,,,,,,,,,,,,
665,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Right Heschls Gyrus,38 -33 22,,,,,,,,,,,,,,,,
666,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Right Postcentral Gyrus/ Inferior Parietal Cortex,56 -18 46,,,,,,,,,,,,,,,,
667,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Right Postcentral Gyrus,32 -39 58,,,,,,,,,,,,,,,,
668,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus,-61 -15 40,,,,,,,,,,,,,,,,
669,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus/ Inferior Parietal Cortex,-52 -18 37,,,,,,,,,,,,,,,,
670,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Precentral Gyrus/ BA 6,-46 -6 55,,,,,,,,,,,,,,,,
671,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus,-46 -21 43,,,,,,,,,,,,,,,,
672,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus/ Inferior Parietal Cortex,-43 -33 55,,,,,,,,,,,,,,,,
673,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus,-55 -15 28,,,,,,,,,,,,,,,,
674,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus,-52 -15 55,,,,,,,,,,,,,,,,
675,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Precentral Gyrus/ BA 4,-40 -12 43,,,,,,,,,,,,,,,,
676,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Rolandic Operculum,-49 -12 19,,,,,,,,,,,,,,,,
677,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,Left Postcentral Gyrus/ Inferior Parietal Cortex,-64 -9 22,,,,,,,,,,,,,,,,
678,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Superior Frontal Gyrus,14 51 40,,,,,,,,,,,,,,,,
679,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Superior Medial Gyrus,5 33 61,,,,,,,,,,,,,,,,
680,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Superior Medial Gyrus,8 39 58,,,,,,,,,,,,,,,,
681,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Superior Medial Gyrus,5 39 52,,,,,,,,,,,,,,,,
682,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Left Superior Medial Gyrus,-4 54 40,,,,,,,,,,,,,,,,
683,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Left Superior Medial Gyrus,-1 39 49,,,,,,,,,,,,,,,,
684,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Left Superior Medial Gyrus,-1 51 49,,,,,,,,,,,,,,,,
685,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Superior Frontal Gyrus,20 33 55,,,,,,,,,,,,,,,,
686,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Thalamus,8 -18 16,,,,,,,,,,,,,,,,
687,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Left Thalamus,-4 -30 10,,,,,,,,,,,,,,,,
688,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Caudate Nucleus,17 3 19,,,,,,,,,,,,,,,,
689,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Left Caudate Nucleus,-16 3 19,,,,,,,,,,,,,,,,
690,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Olfactory cortex,5 18 4,,,,,,,,,,,,,,,,
691,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Hippocampus,35 -21 -11,,,,,,,,,,,,,,,,
692,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Hippocampus,32 -36 -5,,,,,,,,,,,,,,,,
693,41.1,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,75,0,42,0,,,,,,13.7,4.64,12.99,3.05,,,,101.34,15.17,111.24,10.9,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,Right Fusiform Gyrus,29 -45 -8,,,,,,,,,,,,,,,,
694,41.2,"Alaerts, K., Swinnen, S. P., & Wenderoth, N. (2016). Sex differences in autism: a resting-state fMRI investigation of functional brain connectivity in males and females. Social cognitive and affective neuroscience, 11(6), 1002-1016.",ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Frontal Gyrus,17 57 22,"(site, mean FD, Full-scale IQ and age) used as covariates","SPM9, CONN",ABIDE,4,,1,ABIDE 1,ABIDE,ABIDE,ABIDE,-1,"As the autism prevalence in females is very low as compared to males, Alaerts et al. explored the functional brain connectivity differences in ASD males and females. In their analysis they did a seed to voxel whole brain analysis with Left and Right STS and PCC as well as ROI x ROI analysis with 200 ROis. Upon independent analysis of 2 groups - Males and females, they observed predominant underconnectivity in ASD males as compared to TD males  whereas over connectivity in female ASD subjects as compared to TD females.","@article{alaerts2016sex,
  title={Sex differences in autism: a resting-state fMRI investigation of functional brain connectivity in males and females},
  author={Alaerts, Kaat and Swinnen, Stephan P and Wenderoth, Nicole},
  journal={Social cognitive and affective neuroscience},
  volume={11},
  number={6},
  pages={1002--1016},
  year={2016},
  publisher={Oxford University Press}
}",
695,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Medial Gyrus,17 63 19,,,,,,,,,,,,,,
696,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Frontal Gyrus,23 57 10,,,,,,,,,,,,,,
697,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Medial Gyrus,14 48 31,,,,,,,,,,,,,,
698,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Frontal Gyrus,32 60 10,,,,,,,,,,,,,,
699,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Superior Medial Gyrus,11 60 10,,,,,,,,,,,,,,
700,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Middle Frontal Gyrus,47 36 28,,,,,,,,,,,,,,
701,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Middle Frontal Gyrus,47 27 37,,,,,,,,,,,,,,
702,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Inferior Frontal Gyrus (p. Triangularis),50 33 13,,,,,,,,,,,,,,
703,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Middle Frontal Gyrus,50 36 34,,,,,,,,,,,,,,
704,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Right STS	,47 -60 4,,,Right Inferior Frontal Gyrus (p. Triangularis),41 33 10,,,,,,,,,,,,,,
705,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Frontal Gyrus,23 57 13,,,,,,,,,,,,,,
706,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Medial Gyrus,11 45 31,,,,,,,,,,,,,,
707,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Frontal Gyrus,17 57 25,,,,,,,,,,,,,,
708,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Frontal Gyrus,14 42 40,,,,,,,,,,,,,,
709,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Medial Gyrus,8 42 37,,,,,,,,,,,,,,
710,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Medial Gyrus,8 66 10,,,,,,,,,,,,,,
711,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Superior Medial Gyrus,-1 60 34,,,,,,,,,,,,,,
712,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Frontal Gyrus,14 48 49,,,,,,,,,,,,,,
713,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Frontal Gyrus,17 51 22,,,,,,,,,,,,,,
714,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Superior Medial Gyrus,14 63 19,,,,,,,,,,,,,,
715,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left ParaHippocampal Gyrus,-13 -33 -11,,,,,,,,,,,,,,
716,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Hippocampus,-28 -27 -8,,,,,,,,,,,,,,
717,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Hippocampus,-31 -15 -17,,,,,,,,,,,,,,
718,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Hippocampus,-34 -12 -14,,,,,,,,,,,,,,
719,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Amygdala,-25 -18 -8,,,,,,,,,,,,,,
720,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Cerebellum,-1 -57 -47,,,,,,,,,,,,,,
721,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Cerebellum,11 -48 -44,,,,,,,,,,,,,,
722,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Cerebellum,-10 -45 -41,,,,,,,,,,,,,,
723,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Cerebellum,-1 -54 -35,,,,,,,,,,,,,,
724,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Cerebellum,-10 -57 -41,,,,,,,,,,,,,,
725,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Middle Cingulate Cortex,-4 -30 52,,,,,,,,,,,,,,
726,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Right Middle Cingulate Cortex,5 -24 49,,,,,,,,,,,,,,
727,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Paracentral Lobule,-4 -36 58,,,,,,,,,,,,,,
728,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Middle Cingulate Cortex,-10 -24 52,,,,,,,,,,,,,,
729,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,Left STS,-47 -60 4,,,Left Middle Cingulate Cortex,-10 -39 58,,,,,,,,,,,,,,
730,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Supplementary Motor Area,-7 21 55,,,,,,,,,,,,,,
731,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Superior Frontal Gyrus,23 12 46,,,,,,,,,,,,,,
732,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Superior Frontal Gyrus,20 27 46,,,,,,,,,,,,,,
733,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Middle Frontal Gyrus,38 6 52,,,,,,,,,,,,,,
734,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Superior Medial Gyrus,-10 24 43,,,,,,,,,,,,,,
735,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Middle Frontal Gyrus,41 21 37,,,,,,,,,,,,,,
736,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Middle Frontal Gyrus,47 15 46,,,,,,,,,,,,,,
737,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Inferior Frontal Gyrus (p. Triangularis),47 21 34,,,,,,,,,,,,,,
738,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Right Middle Frontal Gyrus,44 18 40,,,,,,,,,,,,,,
739,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Superior Medial Gyrus,-10 42 37,,,,,,,,,,,,,,
740,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Middle Frontal Gyrus/ BA 44,-37 9 46,,,,,,,,,,,,,,
741,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Precentral Gyrus/ BA 44,-46 3 46,,,,,,,,,,,,,,
742,41.2,,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,0,75,0,42,,,,,,13.86,4.69,13.3,3.91,,,,101.36,14.6,110.34,13.64,0.009,0.08,5,,1,1,1,,1,,CompCor,,,PCC,-6 -52 40,,,Left Middle Frontal Gyrus,-28 27 43,,,,,,,,,,,,,,
